id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1321916673390190593,1321916673390190593,2020-10-30 04:47:49 CST,2020-10-30,04:47:49,+0800,1291323546921304064,syedarsalann,Syed Arsalan Ahmed Naqvi,,Feels great to be a part of the team leading this exciting presentation on visual exploration of NMA. Selected for the best research poster award.  @IrbazRiaz @r_siddiqi Huan He @ieeevis #VIS2020  https://t.co/qvGZon6n4y,en,"[{'screen_name': 'irbazriaz', 'name': 'irbaz riaz md ms', 'id': '1072338883214483456'}, {'screen_name': 'r_siddiqi', 'name': 'rabbia siddiqi', 'id': '1382595404'}, {'screen_name': 'ieeevis', 'name': 'ieee vis', 'id': '179797676'}]",[],['https://pbs.twimg.com/media/ElhkNOGXIAEAe4c.jpg'],0,0,4,['vis2020'],[],https://twitter.com/SyedArsalanN/status/1321916673390190593,False,,1,https://pbs.twimg.com/media/ElhkNOGXIAEAe4c.jpg,,,,,,,[],,,,
1321842102938988551,1321842102938988551,2020-10-29 23:51:30 CST,2020-10-29,23:51:30,+0800,1093202334157422593,wilsonwgood,"Wilson W. Good, PhD",,Hello everyone!  We are hosting a spotlight session at @ieeevis tomorrow!   We will discuss the challenges we face in visualizing bioelectric fields in the heart and brain!  Watch it here:  https://t.co/GRdCkET5CX tomorrow at 10 am MT  #VIS2020 #Epeeps #dataviz #DataScience  https://t.co/z2en1nKqae,en,"[{'screen_name': 'ieeevis', 'name': 'ieee vis', 'id': '179797676'}]",['https://www.youtube.com/watch?v=9JdFmgg2t44'],['https://pbs.twimg.com/media/ElgfxzwVcAIOeJ_.png'],0,4,9,"['vis2020', 'epeeps', 'dataviz', 'datascience']",[],https://twitter.com/wilsonwgood/status/1321842102938988551,False,,1,https://pbs.twimg.com/media/ElgfxzwVcAIOeJ_.png,,,,,,,[],,,,
1321827523861372929,1321827523861372929,2020-10-29 22:53:34 CST,2020-10-29,22:53:34,+0800,420332315,sara_picorana,Sara Di Bartolomeo,,My talk about Sequence Braiding at #VIS2020 will be streamed in 20 minutes in the Event Sequences track - link here:  https://t.co/TRT6guRfKk  See you there!,en,[],['https://youtu.be/fsZDqbRX-7Q'],[],0,0,7,['vis2020'],[],https://twitter.com/sara_picorana/status/1321827523861372929,False,,0,,,,,,,,[],,,,
1321536789815939072,1321536789815939072,2020-10-29 03:38:18 CST,2020-10-29,03:38:18,+0800,82309685,antoniominnella,Antonio Minnella,,#PAOHVis is a novel technique to visualize dynamic #hypergraphs   Learn more:  https://t.co/9gedABmdDU #VIS2020  https://t.co/XExndIZ8l8,en,[],['https://aviz.fr/paohvis'],['https://pbs.twimg.com/media/ElcJbjYX0AEg_h-.jpg'],0,0,1,"['paohvis', 'hypergraphs', 'vis2020']",[],https://twitter.com/AntonioMinnella/status/1321536789815939072,False,,1,https://pbs.twimg.com/media/ElcJbjYX0AEg_h-.jpg,,,,,,,[],,,,
1321195010562396160,1321195010562396160,2020-10-28 05:00:11 CST,2020-10-28,05:00:11,+0800,1154812430,vejunezem,Vejune Zemaityte,,When you participate in an American data visualisation conference #VIS2020 and a session on some of the worst data viz features a Lithuanian example (which you recognize and can sort of read because you *are* Lithuanian) *facepalm* #dataviz  https://t.co/2H9cIYhqAL,en,[],[],['https://pbs.twimg.com/media/ElXTgtrWMAAbCzJ.png'],1,0,4,"['vis2020', 'dataviz']",[],https://twitter.com/VejuneZem/status/1321195010562396160,False,,1,https://pbs.twimg.com/media/ElXTgtrWMAAbCzJ.png,,,,,,,[],,,,
1321172691152334849,1321172691152334849,2020-10-28 03:31:30 CST,2020-10-28,03:31:30,+0800,156157512,annreflection,Ann Reflection,,"#creatingsharingVis #VIS2020: expressive attribute of the designer-first, or graphic-first (instead of data-first) approach on InfoVis (Plotthread). I think my study has some relations with these approaches, but with the participants being the public members  https://t.co/hbnxlTcZX9",en,[],[],['https://pbs.twimg.com/media/ElW-_GTVcAIMPH9.jpg'],0,0,0,"['creatingsharingvis', 'vis2020']",[],https://twitter.com/AnnReflection/status/1321172691152334849,False,,1,https://pbs.twimg.com/media/ElW-_GTVcAIMPH9.jpg,,,,,,,[],,,,
1321087720110854144,1321087720110854144,2020-10-27 21:53:51 CST,2020-10-27,21:53:51,+0800,776695463244214272,alaulislam_,Alaul Islam,,#VIS2020 is starting now Don't miss to celebrate our #AVIZ scientists achievement 🏆 15:05-15:10(Paris/CET) VGTC Visualization Technical Achievement Award by @jdfaviz 15:10-15:15 VGTC Visualization Career Award by Catherine Plaisant #IEEEVIS2020  https://t.co/iPY2DUQ28i,en,"[{'screen_name': 'jdfaviz', 'name': 'jean-daniel fekete', 'id': '370227242'}]",[],['https://pbs.twimg.com/media/ElVyLlhW0AIln5-.jpg'],0,1,6,"['vis2020', 'aviz', 'ieeevis2020']",[],https://twitter.com/alaulislam_/status/1321087720110854144,False,,1,https://pbs.twimg.com/media/ElVyLlhW0AIln5-.jpg,,,,,,,[],,,,
1320978297602273282,1320978297602273282,2020-10-27 14:39:03 CST,2020-10-27,14:39:03,+0800,781059970531991552,gravitas_ai,Gravitas AI,,"TINA has completed 3500+ registrations for the  @ieeevis 2020 conference  Book the date: 25 October 2020 - 31 October 2020 "" https://t.co/JJhMaY9914""  #GravitasAI #ieee #vis2020 #AI #conference #technologyassistant #Tina #digitalassistant #automation  https://t.co/znNeUq8Bvb  https://t.co/hJOWm6yrFq",en,"[{'screen_name': 'ieeevis', 'name': 'ieee vis', 'id': '179797676'}]","['http://ieeevis.org/year/2020/welcome', 'http://gravitas.ai']",[],0,0,2,"['gravitasai', 'ieee', 'vis2020', 'ai', 'conference', 'technologyassistant', 'tina', 'digitalassistant', 'automation']",[],https://twitter.com/gravitas_ai/status/1320978297602273282,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1320978177003454464/pu/img/UJvkZC0DemXPKZZf.jpg,,,,,,,[],,,,
1320815527518998528,1320815527518998528,2020-10-27 03:52:15 CST,2020-10-27,03:52:15,+0800,3433899562,datavisfriendly,Michael Friendly,,#vis2020 doesn't disappoint in making its overall interactive program calendar reasonably useful.   https://t.co/1KtCpSg7N6  https://t.co/cjEkKaikf7,en,[],['https://virtual.ieeevis.org/calendar.html'],['https://pbs.twimg.com/media/ElR6lTLXIAAY17Z.jpg'],0,1,2,['vis2020'],[],https://twitter.com/datavisFriendly/status/1320815527518998528,False,,1,https://pbs.twimg.com/media/ElR6lTLXIAAY17Z.jpg,,,,,,,[],,,,
1320804938289741827,1320804938289741827,2020-10-27 03:10:11 CST,2020-10-27,03:10:11,+0800,1226009839509348352,ikamyx,Kamran Asgari,,#VIS2020  #ieeevis VIS x AI   https://t.co/i91DAtDqru,lt,[],['https://youtu.be/wEo9skwDfts'],[],0,0,1,"['vis2020', 'ieeevis']",[],https://twitter.com/ikamyx/status/1320804938289741827,False,,0,,,,,,,,[],,,,
1320753587253878786,1320753587253878786,2020-10-26 23:46:08 CST,2020-10-26,23:46:08,+0800,1969264544,steveg_cs,Steve Gomez,,Ever tried to use graph analytics for a real-world analysis scenario? 🙋 How did it go? 🤦 Want to be enlightened?? 🧖 . Coming up in 15 mins at 10am MT @ #VIS2020: our graph analytics #VASTChallenge mini-challenge. @ieeevis,en,"[{'screen_name': 'ieeevis', 'name': 'ieee vis', 'id': '179797676'}]",[],[],1,0,4,"['vis2020', 'vastchallenge']",[],https://twitter.com/steveg_cs/status/1320753587253878786,False,,0,,,,,,,,[],,,,
1320752301817122817,1320752301817122817,2020-10-26 23:41:01 CST,2020-10-26,23:41:01,+0800,825133429,nlinphoto,Nina Lin,,"Just registered - so excited to wrap up a year of great data viz conferences (NICAR, SND) with the IEEE's #VIS2020",en,[],[],[],0,0,3,['vis2020'],[],https://twitter.com/nlinphoto/status/1320752301817122817,False,https://twitter.com/ComputerSociety/status/1319037502968238081,0,,,,,,,,[],,,,
1320436919990472704,1320436919990472704,2020-10-26 02:47:48 CST,2020-10-26,02:47:48,+0800,1040695731882020865,haekyuparkv,Haekyu Park,,Is your AI under attack? Bluff visualizes what attackers might do to your deep neural networks. Try it in your browser!  https://t.co/kNgk9VdC3g  Work by @haekyuparkv @nilakshdas @Jay4w @fredhohman @PoloChau for @ieeevis. @gtcomputing @ieeevis #VIS2020,en,"[{'screen_name': 'haekyuparkv', 'name': 'haekyu park', 'id': '1040695731882020865'}, {'screen_name': 'nilakshdas', 'name': 'nilaksh das', 'id': '53154666'}, {'screen_name': 'jay4w', 'name': 'jay wang', 'id': '1071515035581734912'}, {'screen_name': 'fredhohman', 'name': 'fred hohman', 'id': '59836926'}, {'screen_name': 'polochau', 'name': 'duen horng (polo) chau', 'id': '390233181'}, {'screen_name': 'ieeevis', 'name': 'ieee vis', 'id': '179797676'}, {'screen_name': 'gtcomputing', 'name': 'georgia tech computing', 'id': '16890685'}, {'screen_name': 'ieeevis', 'name': 'ieee vis', 'id': '179797676'}]",['http://poloclub.github.io/bluff'],[],1,12,28,['vis2020'],[],https://twitter.com/haekyuparkv/status/1320436919990472704,False,,0,,,,,,,,[],,,,
1320433178381819905,1320433178381819905,2020-10-26 02:32:56 CST,2020-10-26,02:32:56,+0800,1214720094431039488,mahsannourani,Mahsan Nourani,,We are kicking off 🦖 #TREXVIS2020 with an amazing and exciting talk by @SteveFranconeri! Come see it for yourself:  https://t.co/mrBBpJNGal #IEEEVIS2020 #VIS2020  https://t.co/x1t401qzIE,en,"[{'screen_name': 'stevefranconeri', 'name': 'steve franconeri', 'id': '1537419308'}]",['https://www.youtube.com/watch?v=LTGzCvhv05M&feature=youtu.be'],['https://pbs.twimg.com/media/ElMerShX0AUc400.jpg'],0,0,3,"['trexvis2020', 'ieeevis2020', 'vis2020']",[],https://twitter.com/MahsanNourani/status/1320433178381819905,False,,1,https://pbs.twimg.com/media/ElMerShX0AUc400.jpg,,,,,,,[],,,,
1320429750121234432,1320429750121234432,2020-10-26 02:19:19 CST,2020-10-26,02:19:19,+0800,156157512,annreflection,Ann Reflection,,"Laura Klein: ""Data is Power"" therefore we should operate #DataFeminism #VIS4DH #vis2020  https://t.co/pvV1l9b0mR",en,[],[],['https://pbs.twimg.com/media/ElMbzwBU8AIsf0G.jpg'],0,2,2,"['datafeminism', 'vis4dh', 'vis2020']",[],https://twitter.com/AnnReflection/status/1320429750121234432,False,,1,https://pbs.twimg.com/media/ElMbzwBU8AIsf0G.jpg,,,,,,,[],,,,
1320387290535899137,1320387290535899137,2020-10-25 23:30:36 CST,2020-10-25,23:30:36,+0800,156157512,annreflection,Ann Reflection,,from Priscilla Balestrucci: user-based research faces unique challenges - research ideas modified or postponed; new hygiene + privacy policy; data collected maybe of low quality #visInTimeofCovid #vis2020 #BELIV,en,[],[],[],0,0,0,"['visintimeofcovid', 'vis2020', 'beliv']",[],https://twitter.com/AnnReflection/status/1320387290535899137,False,,0,,,,,,,,[],,,,
1320370312417071104,1320370312417071104,2020-10-25 22:23:08 CST,2020-10-25,22:23:08,+0800,201277609,jcrbrts,Jonathan C. Roberts,,"#visguides workshop #ieeevis #VIS2020   @SilviaMiksch13 speaking on VisGuides, guidelines and guidance in #visualization.  https://t.co/mb0tttS1XJ",en,"[{'screen_name': 'silviamiksch13', 'name': 'silvia miksch', 'id': '788982770'}]",[],['https://pbs.twimg.com/media/ElLlU5gXYAAX6JS.jpg'],0,0,1,"['visguides', 'ieeevis', 'vis2020', 'visualization']",[],https://twitter.com/jcrbrts/status/1320370312417071104,False,,1,https://pbs.twimg.com/media/ElLlU5gXYAAX6JS.jpg,,,,,,,[],,,,
1320368808708743170,1320368808708743170,2020-10-25 22:17:09 CST,2020-10-25,22:17:09,+0800,201277609,jcrbrts,Jonathan C. Roberts,,I’m looking forward to #visguides just starting now…   https://t.co/j9zGrKViT8  @ieeevis #ieeevis2020 #VIS2020,en,"[{'screen_name': 'ieeevis', 'name': 'ieee vis', 'id': '179797676'}]",['https://nms.kcl.ac.uk/c4pgv/'],[],0,0,4,"['visguides', 'ieeevis2020', 'vis2020']",[],https://twitter.com/jcrbrts/status/1320368808708743170,False,,0,,,,,,,,[],,,,
1320365521070600194,1320365521070600194,2020-10-25 22:04:06 CST,2020-10-25,22:04:06,+0800,1240956203301298176,kotiyalsmriti,Smriti Kotiyal,,Here we go! 1 week of visualization fun!  #Vis2020  @ieeevis  #dataviz #DataScience #Viscomm  https://t.co/wnayPuTCms,en,"[{'screen_name': 'ieeevis', 'name': 'ieee vis', 'id': '179797676'}]",[],[],0,0,2,"['vis2020', 'dataviz', 'datascience', 'viscomm']",[],https://twitter.com/KotiyalSmriti/status/1320365521070600194,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1320365495728603138/pu/img/Pcy_5ImC1D1_4YYn.jpg,,,,,,,[],,,,
1320170559511142403,1320170559511142403,2020-10-25 09:09:23 CST,2020-10-25,09:09:23,+0800,3145293135,gt_vis,GT Visualization,,"Is your AI under attack? Bluff visualizes what the bad guys are doing to your deep neural networks. Try it in your browser! @Oct30, Friday, 08:40 am MT, link: https://t.co/9RhfzmrWD3  Work by @haekyuparkv@nilakshdas @Jay4w @fredhohman @PoloChau at #VIS2020. @gtcomputing @ieeevis  https://t.co/ezOrNtTjtR",en,"[{'screen_name': 'oct30', 'name': 'jenn', 'id': '30675756'}, {'screen_name': 'jay4w', 'name': 'jay wang', 'id': '1071515035581734912'}, {'screen_name': 'fredhohman', 'name': 'fred hohman', 'id': '59836926'}, {'screen_name': 'polochau', 'name': 'duen horng chau', 'id': '390233181'}, {'screen_name': 'gtcomputing', 'name': 'georgia tech computing', 'id': '16890685'}, {'screen_name': 'ieeevis', 'name': 'ieee vis', 'id': '179797676'}]",['http://poloclub.github.io/bluff'],['https://pbs.twimg.com/media/ElIwFQBX0AEgAPF.jpg'],0,4,11,['vis2020'],[],https://twitter.com/GT_Vis/status/1320170559511142403,False,,1,https://pbs.twimg.com/media/ElIwFQBX0AEgAPF.jpg,,,,,,,[],,,,
1319602266538602496,1319602266538602496,2020-10-23 19:31:12 CST,2020-10-23,19:31:12,+0800,781059970531991552,gravitas_ai,Gravitas AI,,"TINA has completed 2000+ registrations for the @ieeevis 2020 conference 😊😊 Book the date: 25 October 2020 - 31 October 2020 "" https://t.co/fLPDdXchtc""  #GravitasAI #ieee #vis2020 #AI #conference #technologyassistant #Tina #digitalassistant #automation  https://t.co/FwOHeN54nm  https://t.co/oLehiVPLhr",en,"[{'screen_name': 'ieeevis', 'name': 'ieee vis', 'id': '179797676'}]","['http://www.ieeevis.org/year/2020/welcome', 'http://www.gravitas.ai']",['https://pbs.twimg.com/tweet_video_thumb/ElArB0FVkAA2f1K.jpg'],0,3,3,"['gravitasai', 'ieee', 'vis2020', 'ai', 'conference', 'technologyassistant', 'tina', 'digitalassistant', 'automation']",[],https://twitter.com/gravitas_ai/status/1319602266538602496,False,,1,https://pbs.twimg.com/tweet_video_thumb/ElArB0FVkAA2f1K.jpg,,,,,,,[],,,,
1319496030241443840,1319496030241443840,2020-10-23 12:29:03 CST,2020-10-23,12:29:03,+0800,1301973801866014721,dskrux,David S Crujeiras,,"In this extraordinary year, #IEEE #VIS2020 event is going online and freely accessible to everyone   https://t.co/g7RjO8RBMd",en,[],['http://ieeevis.org/year/2020/welcome'],[],0,0,0,"['ieee', 'vis2020']",[],https://twitter.com/dskrux/status/1319496030241443840,False,,0,,,,,,,,[],,,,
1319238999756636165,1319238999756636165,2020-10-22 19:27:42 CST,2020-10-22,19:27:42,+0800,3533784323,investso,InvestInSamara,,"#СамарскаяОбласть в РИА Рейтинг-е заняла 6 место по итогам научно-технологического развития — регион улучшил значение индекса с 60,17 в 2018 году до 62,13 — в 19-м.  https://t.co/RDTnSB3AU8  #VIS #VIS2020 #инвестиции #самара #наука #нтр  https://t.co/DlY5q30mcX",ru,[],['http://investinsamara.ru/news/2020/19706/'],['https://pbs.twimg.com/media/Ek7gxg6XUAIvaEv.jpg'],1,2,3,"['самарскаяобласть', 'vis', 'vis2020', 'инвестиции', 'самара', 'наука', 'нтр']",[],https://twitter.com/InvestSO/status/1319238999756636165,False,,1,https://pbs.twimg.com/media/Ek7gxg6XUAIvaEv.jpg,,,,,,,[],,,,
1319238056600346626,1319238056600346626,2020-10-22 19:23:57 CST,2020-10-22,19:23:57,+0800,3533784323,investso,InvestInSamara,,"#СамарскаяОбласть – ключевой партнер для бизнеса из Германии В ходе «VOLGA INVESTMENT SUMMIT 2020» инвесторы отмечали, что действующими здесь преференциями и льготами не может похвастаться ни один другой регион страны -  https://t.co/hzRw1RNRRx  #VIS #VIS2020 #инвестиции #самара  https://t.co/M5svLc5EIu",ru,[],['http://investinsamara.ru/news/2020/19705/'],['https://pbs.twimg.com/media/Ek7gAIXWMAAKiCB.jpg'],0,0,2,"['самарскаяобласть', 'vis', 'vis2020', 'инвестиции', 'самара']",[],https://twitter.com/InvestSO/status/1319238056600346626,False,,1,https://pbs.twimg.com/media/Ek7gAIXWMAAKiCB.jpg,,,,,,,[],,,,
1319128476004225025,1319128476004225025,2020-10-22 12:08:31 CST,2020-10-22,12:08:31,+0800,59050176,leemanchiu,LI Wenchao,,Please find our talk in the Interaction and Animation session! #VIS2020,en,[],[],[],0,0,0,['vis2020'],[],https://twitter.com/LEEMANCHIU/status/1319128476004225025,False,https://twitter.com/ieeevis/status/1319068450065580034,0,,,,,,,,[],,,,
1319050668120903680,1319050668120903680,2020-10-22 06:59:20 CST,2020-10-22,06:59:20,+0800,809392810692640768,ieeeypctx,IEEE YP Central TX,,"RT from ComputerSociety: ""#VIS2020 is the premier forum for advances within the field of visualization and you're invited! It's time to share your #research, insights, and enthusiasm for #visual analytics:  https://t.co/6XNI7eiUJQ  #onlineconferences #te…  https://t.co/VoUHN2i3HA""",en,[],['https://bit.ly/2ygMWkU'],['https://pbs.twimg.com/media/Ek4pnlOWkAAiR8s.jpg'],0,0,0,"['vis2020', 'research', 'visual', 'onlineconferences', 'te']",[],https://twitter.com/ieeeypctx/status/1319050668120903680,False,,1,https://pbs.twimg.com/media/Ek4pnlOWkAAiR8s.jpg,,,,,,,[],,,,
1319037502968238081,1319037502968238081,2020-10-22 06:07:01 CST,2020-10-22,06:07:01,+0800,52220019,computersociety,IEEE ComputerSociety,,"#VIS2020 is the premier forum for advances within the field of visualization and you're invited! It's time to share your #research, insights, and enthusiasm for #visual analytics:  https://t.co/9BICQClGTH  #onlineconferences #tech #techtips #engineering #computing #design #ieee  https://t.co/iJzmNX6Mci",en,[],['https://bit.ly/2ygMWkU'],['https://pbs.twimg.com/media/Ek4pnlOWkAAiR8s.jpg'],0,1,5,"['vis2020', 'research', 'visual', 'onlineconferences', 'tech', 'techtips', 'engineering', 'computing', 'design', 'ieee']",[],https://twitter.com/ComputerSociety/status/1319037502968238081,False,,1,https://pbs.twimg.com/media/Ek4pnlOWkAAiR8s.jpg,,,,,,,[],,,,
1318987290170064896,1318987290170064896,2020-10-22 02:47:30 CST,2020-10-22,02:47:30,+0800,925484114962190342,kbschloss,Karen Schloss,,"The #VIS2020 job posting site is now open! If there is a VIS related job opening you would like to post, please fill out this form:  https://t.co/ItGM25TWZ6. If you are looking for a job, keep an eye on postings here:  https://t.co/n7oQt1sCWb",en,[],"['http://sites.google.com/view/vis-2020-job-postings/submit-job-posting', 'http://sites.google.com/view/vis-2020-job-postings']",[],0,12,24,['vis2020'],[],https://twitter.com/kbschloss/status/1318987290170064896,False,,0,,,,,,,,[],,,,
